elevation,improved_water,lst_day,lst_night,ndvi,open_def,prec,rel_humidity,soil_moisture,soil_pH,soil_temp
2198.154296875,97.6046905517578,28.9186725616455,11.0500783920288,0.537607550621033,0.813474893569946,3.66900420188904,81.3319473266602,16.9429836273193,59.5144195556641,19.9211120605469
2198.154296875,97.6046905517578,28.9186725616455,11.0500783920288,0.537607550621033,0.813474893569946,3.66900420188904,81.3319473266602,16.9429836273193,59.5144195556641,19.9211120605469
1663.03552246094,94.6398162841797,34.240779876709,15.9169139862061,0.432940930128098,3.69155263900757,2.82940006256104,63.2286262512207,16.9429836273193,68.0181121826172,19.9211120605469
2032.71850585937,96.4556732177734,27.5203914642334,12.7943363189697,0.643615126609802,0.733520030975342,3.97409081459045,81.3319473266602,16.9429836273193,57.807243347168,19.9211120605469
2058.63134765625,94.5413513183594,26.0664443969727,11.5755863189697,0.66207879781723,0.624607026576996,4.69847822189331,81.3319473266602,16.9429836273193,54.4096527099609,19.9211120605469
1690.44665527344,94.9710693359375,29.8640041351318,15.2655467987061,0.571604549884796,1.57859992980957,3.41198301315308,63.2286262512207,16.9429836273193,59.815315246582,19.9211120605469
2550.35961914063,88.6874847412109,25.0777740478516,8.65259742736816,0.648069679737091,1.36222743988037,4.28989315032959,81.3319473266602,19.0577449798584,56.4050025939941,16.3553771972656
2506.90307617188,94.1740570068359,27.0667190551758,8.05111312866211,0.488271176815033,1.24257326126099,3.34517693519592,80.0935134887695,19.0577449798584,60.4223747253418,16.3553771972656
2102.5703125,76.6353454589844,24.8851165771484,11.2025785446167,0.631783366203308,4.46866130828857,3.22216272354126,63.2286262512207,19.0577449798584,58.3955879211426,16.3553771972656
1482.10705566406,94.2976303100586,30.2394523620606,15.7691402435303,0.573686361312866,1.92097330093384,3.40748500823975,69.0358505249024,16.9429836273193,58.4170150756836,19.9211120605469
1690.44665527344,94.9710693359375,29.8640041351318,15.2655467987061,0.571604549884796,1.57859992980957,3.41198301315308,63.2286262512207,16.9429836273193,59.815315246582,19.9211120605469
1391.0087890625,82.7754364013672,34.726016998291,17.8673439025879,0.451493948698044,3.86280727386475,3.09240293502808,63.2286262512207,16.9429836273193,67.7071762084961,19.9211120605469
2000.20458984375,97.1777114868164,28.4577732086182,11.5662889480591,0.540143966674805,0.77011251449585,2.42607998847961,64.1803588867188,17.3361015319824,62.2041740417481,19.2202758789063
2174.9541015625,95.6271286010742,28.2096881866455,10.4140625,0.55413031578064,0.943592667579651,2.52114629745483,80.0935134887695,17.3361015319824,61.5264854431152,19.2202758789063
2000.20458984375,97.1777114868164,28.4577732086182,11.5662889480591,0.540143966674805,0.77011251449585,2.42607998847961,64.1803588867188,17.3361015319824,62.2041740417481,19.2202758789063
1488.03454589844,94.0214920043945,24.9958992004395,14.7195310592651,0.718010604381561,1.23767423629761,4.39737606048584,59.4021797180176,21.7855129241943,55.4062881469727,18.0081787109375
1319.27209472656,89.941520690918,26.8234767913818,16.3395309448242,0.724581837654114,1.70292532444,4.07649612426758,59.4021797180176,21.7855129241943,56.6003875732422,18.0081787109375
1297.16979980469,89.1506500244141,28.3634757995605,16.5192584991455,0.610400021076202,1.75484454631805,3.95186543464661,59.4021797180176,21.7855129241943,56.9019355773926,18.0081787109375
1795.59326171875,92.8023834228516,24.3431835174561,13.2811326980591,0.753056049346924,0.787089824676514,4.87365102767944,81.3319473266602,21.7855129241943,53.4036064147949,18.0081787109375
1795.59326171875,92.8023834228516,24.3431835174561,13.2811326980591,0.753056049346924,0.787089824676514,4.87365102767944,81.3319473266602,21.7855129241943,53.4036064147949,18.0081787109375
2069.6689453125,96.4669799804688,23.6111717224121,10.7071285247803,0.731631815433502,0.868715763092041,5.22555637359619,81.3319473266602,21.7855129241943,51.9046173095703,18.0081787109375
1809.81384277344,96.0916595458984,24.534257888794,13.2884769439697,0.723865151405335,0.673404932022095,4.83004713058472,81.3319473266602,16.9429836273193,53.1013984680176,19.9211120605469
987.427062988281,88.1171646118164,30.2346096038818,18.0540618896484,0.616442441940308,0.854833722114563,4.31159067153931,59.4021797180176,16.793270111084,58.0987205505371,25.5237121582031
951.531066894531,61.6393814086914,31.1782608032227,18.5011520385742,0.619265139102936,1.01237332820892,3.97518682479858,59.4021797180176,16.793270111084,60.5110549926758,25.5237121582031
945.326293945313,86.2186737060547,29.3949813842773,17.9855270385742,0.664403021335602,0.627153635025024,4.27293968200684,59.4021797180176,16.793270111084,58.5997314453125,25.5237121582031
838.237548828125,69.0624237060547,31.8576164245606,19.9419136047363,0.575575768947601,0.503908812999725,3.90470862388611,59.4021797180176,16.793270111084,60.1020584106445,25.5237121582031
1014.06365966797,90.0469512939453,30.0075778961182,17.5324802398682,0.622933328151703,1.07102704048157,4.18079662322998,59.4021797180176,16.793270111084,59.2061653137207,25.5237121582031
1151.01110839844,85.825798034668,28.3090438842773,17.3289642333984,0.655718147754669,1.59060037136078,4.31159067153931,59.4021797180176,16.793270111084,57.5997314453125,25.5237121582031
951.531066894531,61.6393814086914,31.1782608032227,18.5011520385742,0.619265139102936,1.01237332820892,3.97518682479858,59.4021797180176,16.793270111084,60.5110549926758,25.5237121582031
1297.16979980469,89.1506500244141,28.3634757995605,16.5192584991455,0.610400021076202,1.75484454631805,3.95186543464661,59.4021797180176,21.7855129241943,56.9019355773926,18.0081787109375
1700.93420410156,71.8640899658203,25.0011920928955,13.7576951980591,0.705768167972565,0.817235767841339,4.80605220794678,74.7591171264649,19.0196170806885,55.4983329772949,22.7640686035156
1479.47741699219,76.795524597168,34.4678726196289,17.2371101379395,0.48810151219368,3.60490322113037,3.45823836326599,74.7591171264649,19.0196170806885,63.1014595031738,22.7640686035156
1700.93420410156,71.8640899658203,25.0011920928955,13.7576951980591,0.705768167972565,0.817235767841339,4.80605220794678,74.7591171264649,19.0196170806885,55.4983329772949,22.7640686035156
1479.58898925781,80.784294128418,25.5715236663818,16.1141605377197,0.723518192768097,0.896294176578522,4.43539094924927,74.7591171264649,19.0196170806885,56.1020584106445,22.7640686035156
788.633117675781,75.836555480957,35.325626373291,20.1752738952637,0.526750028133392,3.12076568603516,2.96244239807129,74.7591171264649,15.3133058547974,66.8978881835938,25.5465393066406
735.599304199219,60.3868637084961,33.3697280883789,19.9216995239258,0.549162089824677,3.7945077419281,2.82627940177918,74.7591171264649,15.5342950820923,66.312873840332,27.0155334472656
830.584777832031,70.4105072021484,31.2944526672363,19.0851554870605,0.651780307292938,0.786240875720978,3.16499733924866,74.7591171264649,15.5342950820923,63.6057777404785,27.0155334472656
1419.07897949219,80.3931274414063,26.2752532958984,16.8540420532227,0.723843932151794,0.948142409324646,4.34949398040772,74.7591171264649,18.4951229095459,56.4062881469727,23.5854797363281
1419.07897949219,80.3931274414063,26.2752532958984,16.8540420532227,0.723843932151794,0.948142409324646,4.34949398040772,74.7591171264649,18.4951229095459,56.4062881469727,23.5854797363281
1848.70202636719,82.4898223876953,26.3377933502197,14.2557811737061,0.666092455387116,1.88764119148254,4.17568778991699,69.0358505249024,18.4951229095459,59.3008918762207,23.5854797363281
1523.1943359375,85.4508361816406,31.7700386047363,16.5615234375,0.544228792190552,3.45470428466797,3.94334721565247,69.0358505249024,19.0196170806885,62.7112045288086,22.7640686035156
1966.02697753906,74.923713684082,22.3638076782227,12.0111522674561,0.747239410877228,1.40461611747742,5.38797235488892,74.7591171264649,18.4951229095459,57.1014289855957,23.5854797363281
1700.93420410156,71.8640899658203,25.0011920928955,13.7576951980591,0.705768167972565,0.817235767841339,4.80605220794678,74.7591171264649,19.0196170806885,55.4983329772949,22.7640686035156
1438.32543945313,75.549560546875,25.2772064208984,16.2524604797363,0.770156025886536,3.66442346572876,3.80909419059753,66.7812271118164,15.3133058547974,59.2068252563477,25.5465393066406
1289.29846191406,84.2156524658203,34.5685920715332,18.1851177215576,0.427028805017471,5.19035387039185,2.61606168746948,66.7812271118164,15.3133058547974,71.5438919067383,25.5465393066406
1708.03344726563,73.1457748413086,25.4731254577637,14.9254102706909,0.707848489284515,0.768557190895081,3.72010731697083,66.7812271118164,19.0196170806885,59.1047668457031,22.7640686035156
1625.44458007813,71.3055953979492,24.88818359375,14.9916019439697,0.726227283477783,0.794947981834412,3.92843532562256,74.7591171264649,19.0196170806885,57.2041435241699,22.7640686035156
1672.61547851563,85.5317153930664,29.7677154541016,15.72412109375,0.623210608959198,0.902060568332672,3.88557124137878,74.7591171264649,19.0196170806885,58.3082542419434,22.7640686035156
1672.61547851563,85.5317153930664,29.7677154541016,15.72412109375,0.623210608959198,0.902060568332672,3.88557124137878,74.7591171264649,19.0196170806885,58.3082542419434,22.7640686035156
1625.44458007813,71.3055953979492,24.88818359375,14.9916019439697,0.726227283477783,0.794947981834412,3.92843532562256,74.7591171264649,19.0196170806885,57.2041435241699,22.7640686035156
926.568542480469,78.6408996582031,32.1281623840332,18.9873428344727,0.588696956634522,1.36749565601349,3.14557123184204,74.7591171264649,15.3133058547974,65.6144790649414,25.5465393066406
1700.93420410156,71.8640899658203,25.0011920928955,13.7576951980591,0.705768167972565,0.817235767841339,4.80605220794678,74.7591171264649,19.0196170806885,55.4983329772949,22.7640686035156
1138.74536132813,77.0579071044922,40.1403923034668,20.4024410247803,0.294595450162888,8.57912063598633,2.20307159423828,66.7812271118164,19.0196170806885,73.7119140625,22.7640686035156
1605.51635742188,84.7342758178711,33.3578720092773,16.7909965515137,0.496475785970688,2.20053339004517,3.29259538650513,66.7812271118164,19.0196170806885,63.0047111511231,22.7640686035156
1708.03344726563,73.1457748413086,25.4731254577637,14.9254102706909,0.707848489284515,0.768557190895081,3.72010731697083,66.7812271118164,19.0196170806885,59.1047668457031,22.7640686035156
1672.61547851563,85.5317153930664,29.7677154541016,15.72412109375,0.623210608959198,0.902060568332672,3.88557124137878,74.7591171264649,19.0196170806885,58.3082542419434,22.7640686035156
1332.29052734375,82.9841461181641,35.9781837463379,17.9844913482666,0.413896977901459,6.21094703674316,3.04213690757751,66.7812271118164,19.0196170806885,68.4110488891602,22.7640686035156
1672.61547851563,85.5317153930664,29.7677154541016,15.72412109375,0.623210608959198,0.902060568332672,3.88557124137878,74.7591171264649,19.0196170806885,58.3082542419434,22.7640686035156
1372.21313476563,65.6506271362305,23.8392391204834,15.974081993103,0.783287882804871,1.65741610527039,5.30820178985596,74.7591171264649,18.4951229095459,55.2881393432617,23.5854797363281
1608.17712402344,71.9895553588867,21.4876956939697,12.3735542297363,0.792606055736542,0.890023410320282,5.19126844406128,74.7591171264649,18.4951229095459,54.5016670227051,23.5854797363281
907.342163085938,60.1200256347656,31.2631053924561,18.94091796875,0.602175772190094,0.953224182128906,4.00517177581787,63.8286285400391,18.4951229095459,60.7038116455078,23.5854797363281
1322.47119140625,65.2715377807617,25.4825592041016,17.0704097747803,0.738307595252991,1.12591004371643,4.34949398040772,74.7591171264649,18.4951229095459,56.2994956970215,23.5854797363281
1027.11657714844,72.558723449707,29.0035343170166,18.5537300109863,0.692586362361908,0.464049965143204,3.69510173797607,74.7591171264649,15.5342950820923,60.2054786682129,27.0155334472656
1121.26965332031,63.184253692627,27.8936920166016,18.4544925689697,0.681848466396332,1.14345228672028,4.38512420654297,74.7591171264649,18.4951229095459,58.098690032959,23.5854797363281
1121.26965332031,63.184253692627,27.8936920166016,18.4544925689697,0.681848466396332,1.14345228672028,4.38512420654297,74.7591171264649,18.4951229095459,58.098690032959,23.5854797363281
1121.26965332031,63.184253692627,27.8936920166016,18.4544925689697,0.681848466396332,1.14345228672028,4.38512420654297,74.7591171264649,18.4951229095459,58.098690032959,23.5854797363281
743.112182617188,32.2816390991211,34.1211318969727,20.0683784484863,0.536762118339539,1.68483364582062,3.65152072906494,63.8286285400391,15.5342950820923,63.1806945800781,27.0155334472656
1608.17712402344,71.9895553588867,21.4876956939697,12.3735542297363,0.792606055736542,0.890023410320282,5.19126844406128,74.7591171264649,18.4951229095459,54.5016670227051,23.5854797363281
