school_id,lng,lat,school,county,subcounty,n,N,prev
4040153,37.5965851,-0.2513795,Gitare,Tharaka-Nithi,Maara,0,33,0
4040211,37.7351143,-0.3584854,Ibithe,Tharaka-Nithi,Igambango Ombe,0,31,0
4040212,37.7310837,-0.3498154,Kairini Primry School,Tharaka-Nithi,Igambango Ombe,0,32,0
4040213,37.7198454,-0.3278223,Ack Kaanwa,Tharaka-Nithi,Igambango Ombe,0,31,0
4040221,37.6427331,-0.3328361,Chuka Township,Tharaka-Nithi,Igambango Ombe,0,32,0
4040222,37.6117726,-0.321873,Fr Airaldi,Tharaka-Nithi,Igambango Ombe,0,32,0
4040223,37.6830655,-0.3179967,Kk Mwendwa,Tharaka-Nithi,Igambango Ombe,0,32,0
4040231,37.6413352,-0.3670691,Kagumo,Tharaka-Nithi,Igambango Ombe,0,32,0
4040233,37.6684643,-0.3661303,Kagaani,Tharaka-Nithi,Igambango Ombe,0,32,0
4040241,37.6851027,-0.3556956,Nthima,Tharaka-Nithi,Igambango Ombe,0,32,0
4040242,37.7003642,-0.3814851,Kiamuchii,Tharaka-Nithi,Igambango Ombe,0,32,0
4040243,37.6451956,-0.3478081,Kiereni,Tharaka-Nithi,Igambango Ombe,0,32,0
4040251,37.851989,-0.3135162,Kajiampau,Tharaka-Nithi,Igambango Ombe,0,32,0
4040252,37.8344287,-0.3408976,Kajuki Primary,Tharaka-Nithi,Igambango Ombe,0,32,0
4040253,37.8047792,-0.2235105,Twamikua,Tharaka-Nithi,Igambango Ombe,0,31,0
4040311,38.0425355,-0.1662602,Karuguaru,Tharaka-Nithi,Tharaka,0,32,0
4040312,38.2383382,-0.0821557,Gatagani,Tharaka-Nithi,Tharaka,0,32,0
4040313,38.1658643,-0.1890872,Kirimbu,Tharaka-Nithi,Tharaka,0,32,0
4040321,38.0976769,-0.0025765,Mauthini,Tharaka-Nithi,Tharaka,0,32,0
4040322,38.01871,0.0266717,Ntoroni,Tharaka-Nithi,Tharaka,0,32,0
4040323,37.9341491,0.0260386,Kagurini,Tharaka-Nithi,Tharaka,0,32,0
4040331,37.9602461,-0.041098,Iria Ria Mathunka,Tharaka-Nithi,Tharaka,0,32,0
4040332,37.9702289,-0.1015649,Rukurini,Tharaka-Nithi,Tharaka,0,32,0
4040333,37.9604158,-0.0304595,Irimba,Tharaka-Nithi,Tharaka,0,32,0
4040341,37.9027798,-0.3186459,Nyakinjeru,Tharaka-Nithi,Tharaka,0,32,0
4040342,37.9043678,-0.2316075,Ntuuria,Tharaka-Nithi,Tharaka,0,32,0
4040343,37.9031749,-0.3181388,Mbacaca,Tharaka-Nithi,Tharaka,0,32,0
4040352,37.9379737,-0.077792,S.a. Kinyingiri,Tharaka-Nithi,Tharaka,0,32,0
4040353,37.9143779,-0.2169671,Rukenya,Tharaka-Nithi,Tharaka,0,32,0
4050111,37.4474959,-1.7843167,Kitundumo,Makueni,Kaiti,0,22,0
4050112,37.4045149,-1.7515995,Kyenzeni,Makueni,Kaiti,0,22,0
4050113,37.3993148,-1.8649002,Wautu,Makueni,Kaiti,0,22,0
4050114,37.4537392,-1.8586398,Mwaani (Ilima),Makueni,Kaiti,0,22,0
4050121,37.354284,-1.7422509,Kimwatho,Makueni,Kaiti,0,22,0
4050122,37.3650987,-1.7440417,Nthonzweni,Makueni,Kaiti,0,22,0
4050123,37.4275543,-1.7138006,Ngiluni,Makueni,Kaiti,0,22,0
4050124,37.3076095,-1.7278724,Kasunguni,Makueni,Kaiti,0,22,0
4050131,37.3480693,-1.7504592,Kwaluli,Makueni,Kaiti,0,22,0
4050132,37.3390282,-1.7856034,Kauti,Makueni,Kaiti,0,22,0
4050133,37.3631113,-1.7630211,Kisyulya,Makueni,Kaiti,0,22,0
4050134,37.3687196,-1.7752134,Nduu,Makueni,Kaiti,0,22,0
4050141,37.5755719,-1.7374399,Kaumoni Hcg,Makueni,Kaiti,0,22,0
4050142,37.5698369,-1.7520348,Kaumoni Deb,Makueni,Kaiti,0,22,0
4050143,37.4675258,-1.7688618,Kyamuthei,Makueni,Kaiti,0,23,0
4050144,37.4516178,-1.7424393,Muthini (Ukia),Makueni,Kaiti,0,23,0
4050211,38.03874,-2.6851517,Kathiani,Makueni,Kibwezi East,0,22,0
4050212,38.1126617,-2.7069783,Matangini,Makueni,Kibwezi East,0,21,0
4050213,38.0176369,-2.58304,Makolani,Makueni,Kibwezi East,0,22,0
4050214,38.026072,-2.6452377,Ilani,Makueni,Kibwezi East,0,22,0
4050221,38.1436966,-2.3736231,Masaku Ndogo,Makueni,Kibwezi East,0,22,0
4050222,38.083915,-2.4672583,Mwanyani (Masongaleni),Makueni,Kibwezi East,0,22,0
4050223,38.0631446,-2.4979223,Mitongani,Makueni,Kibwezi East,0,23,0
4050224,38.0785717,-2.4417437,Mweini,Makueni,Kibwezi East,0,22,0
4050231,38.3307415,-2.652192,Kamunyu,Makueni,Kibwezi East,0,13,0
4050232,38.1831121,-2.6739283,Iviani,Makueni,Kibwezi East,0,22,0
4050233,38.2692125,-2.5282299,Mikomani,Makueni,Kibwezi East,0,22,0
4050234,38.2620396,-2.6086197,Ilikoni,Makueni,Kibwezi East,0,22,0
4050241,38.0243132,-2.4952613,Thange,Makueni,Kibwezi East,0,22,0
4050242,38.0363627,-2.4788312,Nzavoni,Makueni,Kibwezi East,0,22,0
4050243,37.9301913,-2.5387066,Metava,Makueni,Kibwezi East,0,22,0
4050244,38.0080308,-2.398339,Dwa,Makueni,Kibwezi East,1,21,0.0476190476190476
4050311,37.503254,-2.0624681,Kwa-Kulu,Makueni,Kibwezi West,0,23,0
4050312,37.4812319,-2.0522605,Kuliku,Makueni,Kibwezi West,0,22,0
4050313,37.5369864,-2.0539764,Tutini,Makueni,Kibwezi West,0,22,0
4050314,37.4517424,-2.0288894,Kiuani,Makueni,Kibwezi West,0,22,0
4050321,37.9653219,-2.4065638,Kiaoni,Makueni,Kibwezi West,0,22,0
4050322,37.9753137,-2.398396,Malembwa,Makueni,Kibwezi West,0,22,0
4050323,37.9688765,-2.2140366,Ngaikini,Makueni,Kibwezi West,0,21,0
4050324,37.7782,0.1892,Kitulani,Makueni,Kibwezi West,1,20,0.05
4050331,37.9665638,-2.4099622,Kibwezi Township,Makueni,Kibwezi West,0,22,0
4050332,37.9992406,-2.3837912,Kwa Kyai,Makueni,Kibwezi West,0,22,0
4050333,38.0134062,-2.363566,Matinga,Makueni,Kibwezi West,0,21,0
4050334,38.1177526,-2.3553624,Kyanginywa,Makueni,Kibwezi West,0,22,0
4050341,37.8122206,-2.2863756,Kiambani,Makueni,Kibwezi West,0,22,0
4050342,37.8207279,-2.2671309,Makindu,Makueni,Kibwezi West,0,22,0
4050343,37.852584,-2.218946,Kungu,Makueni,Kibwezi West,0,25,0
4050344,37.813096,-2.2524305,Bondeni,Makueni,Kibwezi West,0,22,0
4050351,37.6609941,-2.1484337,Masamu,Makueni,Kibwezi West,0,21,0
4050352,37.5989186,-2.1513176,Thuthu,Makueni,Kibwezi West,0,22,0
4050353,37.6094499,-2.1127412,Kanyulilya,Makueni,Kibwezi West,0,22,0
4050354,37.6305225,-2.1210533,Matutu,Makueni,Kibwezi West,0,22,0
4050361,37.8809232,-2.3284545,Ngwiwa,Makueni,Kibwezi West,0,22,0
4050362,37.8981934,-2.3732526,Nguumo,Makueni,Kibwezi West,0,20,0
4050363,37.882021,-2.3851292,Kawelu,Makueni,Kibwezi West,0,21,0
4050364,37.8728433,-2.3681284,Wiivia,Makueni,Kibwezi West,0,22,0
4050411,37.3686505,-1.8990041,Isika Pri,Makueni,Kilome,0,22,0
4050412,37.4078432,-1.9573576,Kathikwani,Makueni,Kilome,0,22,0
4050413,37.3875498,-1.9230048,Kitumbini,Makueni,Kilome,0,22,0
4050414,37.396634,-1.9175248,Kitivo,Makueni,Kilome,0,22,0
4050421,37.2747559,-1.8192804,Kathungu,Makueni,Kilome,0,22,0
4050422,37.2572615,-1.8256598,Kimakiu,Makueni,Kilome,0,22,0
4050423,37.2570818,-1.8439691,Tango,Makueni,Kilome,0,23,0
4050424,37.1497588,-1.8123306,Ulu,Makueni,Kilome,0,22,0
4050431,37.3144145,-1.8422461,Enzai,Makueni,Kilome,0,22,0
4050432,37.2933424,-1.8388664,Kwakaseke,Makueni,Kilome,0,22,0
4050433,37.3482665,-1.8195606,Mbukuni,Makueni,Kilome,0,21,0
4050434,37.2947945,-1.8632478,Miani,Makueni,Kilome,0,21,0
4050511,37.7701318,-2.0760394,Kiagiri,Makueni,Makueni,0,22,0
4050512,37.7542706,-1.886431,Mathembi,Makueni,Makueni,0,22,0
4050513,37.7335682,-1.9158647,Kathonzweni,Makueni,Makueni,0,22,0
4050514,37.7626489,-1.9581835,Kavumbu,Makueni,Makueni,0,22,0
4050521,37.9200554,-2.0231628,Kwanyaa,Makueni,Makueni,0,21,0
4050522,37.9443055,-2.053004,Kikome,Makueni,Makueni,0,22,0
4050523,37.9121068,-2.0787371,Mwania,Makueni,Makueni,0,22,0
4050524,37.9460477,-2.1012797,Kithayoni,Makueni,Makueni,0,22,0
4050531,37.8660509,-1.8365747,Ivinga Nzia,Makueni,Makueni,0,21,0
4050532,37.8812927,-1.875611,Iiani,Makueni,Makueni,0,22,0
4050533,37.8190351,-1.8040837,Katithi,Makueni,Makueni,0,22,0
4050534,37.8969143,-1.9113408,Nzeveni,Makueni,Makueni,0,22,0
4050541,37.4250723,-1.9303941,Mungyani,Makueni,Makueni,0,22,0
4050542,37.4485502,-1.9719443,Mutyambwa,Makueni,Makueni,0,22,0
4050543,37.4251483,-2.0028939,Kavuthu,Makueni,Makueni,0,20,0
4050544,37.4735347,-1.9525397,Yuuni,Makueni,Makueni,0,22,0
4050551,37.6261643,-1.9132898,Kalisa,Makueni,Makueni,0,22,0
4050552,37.5796117,-1.8748379,Kithoni,Makueni,Makueni,0,22,0
4050553,37.5970192,-1.845441,Kimuumo,Makueni,Makueni,0,22,0
4050554,37.659079,-1.8498236,Kambi Mawe,Makueni,Makueni,0,22,0
4050561,37.4817617,-1.8873429,Nduumoni,Makueni,Makueni,0,22,0
4050562,37.5564052,-1.9400973,Kyangwasi,Makueni,Makueni,0,22,0
4050563,37.5850333,-1.9542443,Kwalalu,Makueni,Makueni,0,20,0
4050564,37.5832981,-1.9016495,Sysolwa,Makueni,Makueni,0,22,0
4050571,37.6305545,-1.7823087,Unoa,Makueni,Makueni,0,22,0
4050572,37.5883911,-1.770149,Kiotine,Makueni,Makueni,0,22,0
4050573,37.527999,-1.8096436,Kitheini,Makueni,Makueni,0,22,0
4050574,37.6664326,-1.7708729,Mwaani,Makueni,Makueni,0,22,0
4050611,37.6775208,-1.6554251,Ngamu,Makueni,Mbooni,0,22,0
4050612,37.7437305,-1.663844,Mweleli,Makueni,Mbooni,0,22,0
4050613,37.7012804,-1.6489918,Kalawa,Makueni,Mbooni,0,23,0
4050614,37.7725217,-1.6447667,Kinze,Makueni,Mbooni,0,20,0
4050621,37.5447728,-1.7040121,Kithangathini,Makueni,Mbooni,0,22,0
4050622,37.4736617,-1.5548233,Musunguu,Makueni,Mbooni,0,22,0
4050623,37.5487123,-1.6878004,Ndumbi,Makueni,Mbooni,0,22,0
4050624,37.4981435,-1.6041842,Syunguni,Makueni,Mbooni,1,22,0.0454545454545455
4050631,37.4856499,-1.7247006,Kyamuata,Makueni,Mbooni,0,22,0
4050632,37.4734176,-1.7264203,Muumani,Makueni,Mbooni,0,22,0
4050633,37.5008233,-1.6973494,Itulandoo,Makueni,Mbooni,1,23,0.0434782608695652
4050634,37.5066073,-1.7085644,Kithangaini,Makueni,Mbooni,0,23,0
4050641,37.4098355,-1.684357,Miusini,Makueni,Mbooni,0,22,0
4050642,37.4249065,-1.6698413,Kyuu,Makueni,Mbooni,0,22,0
4050643,37.4797457,-1.6203065,Uvi,Makueni,Mbooni,0,22,0
4050644,37.465321,-1.6218937,Mbooni,Makueni,Mbooni,0,22,0
4050651,37.3912666,-1.5642827,Kyangusya,Makueni,Mbooni,0,22,0
4050652,37.3453704,-1.5598473,Kango,Makueni,Mbooni,0,22,0
4050653,37.4298872,-1.5486816,Uvaani,Makueni,Mbooni,1,22,0.0454545454545455
4050654,37.4121492,-1.6236675,Mavindu,Makueni,Mbooni,0,22,0
4050661,37.620349,-1.7228974,Mituvu,Makueni,Mbooni,0,22,0
4050662,37.6531336,-1.6430326,Kyaluma,Makueni,Mbooni,0,22,0
4050663,37.6018783,-1.5791267,Mithumo,Makueni,Mbooni,0,22,0
4050664,37.6649287,-1.7281111,Kyaume,Makueni,Mbooni,0,22,0
4060111,38.0283656,-1.3719421,Makutano Primary School,Kitui,Kitui Central,0,22,0
4060112,38.0236284,-1.3547017,Kwa Ngindu Primary School,Kitui,Kitui Central,0,22,0
4060113,38.04638,-1.3575617,Kalawa Primary School,Kitui,Kitui Central,0,23,0
4060114,38.0534283,-1.312631,Kyalilini Primary School,Kitui,Kitui Central,0,22,0
4060121,37.9065036,-1.4009433,Tiva Primary School,Kitui,Kitui Central,0,22,0
4060122,37.9834402,-1.3714113,Ithookwe Primary School,Kitui,Kitui Central,0,22,0
4060123,37.9608014,-1.4036665,Kwa Ikolanya Primary School,Kitui,Kitui Central,0,22,0
4060124,37.898277,-1.3597019,Ndumoni Primary School,Kitui,Kitui Central,0,22,0
4060131,38.1182676,-1.2714075,Miambani Primary School,Kitui,Kitui Central,0,22,0
4060132,38.072125,-1.2803131,Vinda Primary School,Kitui,Kitui Central,0,22,0
4060133,38.12281,-1.3418803,Mutukya Primary School,Kitui,Kitui Central,0,22,0
4060134,38.1502872,-1.1697925,Mikuyuni Primary School,Kitui,Kitui Central,0,22,0
4060141,37.9587602,-1.4847911,Kyangunga Primary School,Kitui,Kitui Central,0,22,0
4060142,37.9457552,-1.4891438,Katulani Primary School,Kitui,Kitui Central,0,22,0
4060143,37.9782282,-1.4071344,Wii Primary School,Kitui,Kitui Central,0,22,0
4060151,38.0123789,-1.3454614,Ngiini Primary School,Kitui,Kitui Central,0,21,0
4060152,38.0110294,-1.365312,Central Primary School,Kitui,Kitui Central,0,22,0
4060153,37.9976184,-1.3247349,Mutendea Primary School,Kitui,Kitui Central,0,22,0
4060154,37.9963698,-1.3852521,Manyenyoni Primary School,Kitui,Kitui Central,0,22,0
4060211,38.0938483,-1.50688,Nzangathi,Kitui,Kitui East,0,22,0
4060212,38.1047543,-1.3623762,Kanzooko,Kitui,Kitui East,0,22,0
4060213,38.1421665,-1.4166612,Inyuu,Kitui,Kitui East,0,1,0
4060214,38.1508125,-1.547382,Kivutini,Kitui,Kitui East,0,20,0
4060221,38.5729031,-1.1438293,Makuka,Kitui,Kitui East,0,22,0
4060222,38.5364776,-1.1087939,Ndooni,Kitui,Kitui East,0,22,0
4060223,38.6305699,-1.2786981,Koi,Kitui,Kitui East,0,22,0
4060224,38.6514532,-1.2293572,Twambui,Kitui,Kitui East,0,23,0
4060231,38.2100635,-1.1734312,Yoonye,Kitui,Kitui East,0,22,0
4060232,38.3618102,-1.2061618,Kaayo,Kitui,Kitui East,0,22,0
4060233,38.4015445,-1.2187444,Syombya,Kitui,Kitui East,0,22,0
4060234,38.2461658,-1.2923858,Ivuuni,Kitui,Kitui East,0,22,0
4060241,38.0647446,-1.4374999,Kiini,Kitui,Kitui East,0,22,0
4060242,38.035517,-1.3838777,Kavalula,Kitui,Kitui East,0,22,0
4060243,38.0250975,-1.3776874,Kunguluni,Kitui,Kitui East,0,22,0
4060244,38.0529922,-1.3987866,Kilonzo,Kitui,Kitui East,0,21,0
4060252,38.2782767,-1.6207918,Kiangini,Kitui,Kitui East,0,22,0
4060253,38.433254,-1.641464,Kasang U,Kitui,Kitui East,0,19,0
4060254,38.1948032,-1.6169785,Kithanake,Kitui,Kitui East,0,22,0
4060261,38.2501732,-1.4489317,Ngungi,Kitui,Kitui East,0,21,0
4060262,38.2680395,-1.4957301,Kandong O,Kitui,Kitui East,0,22,0
4060263,38.4369828,-1.40491,Yamanza,Kitui,Kitui East,0,22,0
4060264,38.2048683,-1.4631471,Kaumu,Kitui,Kitui East,0,22,0
4060311,37.8320316,-1.670546,Syomunyu Primary,Kitui,Kitui Rural,0,23,0
4060312,37.85829,-1.73744,Syomakanda Primary,Kitui,Kitui Rural,0,25,0
4060313,37.8507334,-1.7900689,Nzambia Primary,Kitui,Kitui Rural,0,22,0
4060314,37.934585,-1.6818155,Masimba Primary,Kitui,Kitui Rural,0,22,0
4060321,37.914872,-1.5961713,Maliku Primary,Kitui,Kitui Rural,0,23,0
4060322,38.0119836,-1.600949,Mukameni Primary,Kitui,Kitui Rural,0,22,0
4060323,37.992175,-1.5803134,Nguuni Primary (Kisasi),Kitui,Kitui Rural,0,22,0
4060324,38.0451252,-1.5993513,Kisavi Primary,Kitui,Kitui Rural,0,22,0
4060331,37.7624729,-1.5552821,Ilika Primary,Kitui,Kitui Rural,0,22,0
4060332,37.8042206,-1.617708,Muvitha Primary,Kitui,Kitui Rural,0,21,0
4060333,37.6604471,-1.2380112,Iyani Primary,Kitui,Kitui Rural,0,22,0
4060334,37.8698998,-1.553966,Kathome Primary,Kitui,Kitui Rural,0,22,0
4060341,38.0485075,-1.5004019,Mukundi Primary,Kitui,Kitui Rural,0,20,0
4060342,37.9836388,-1.5964201,Katwala Primary,Kitui,Kitui Rural,0,22,0
4060343,38.0735337,-1.5885737,Isovya Primary,Kitui,Kitui Rural,0,22,0
4060411,37.8756013,-2.306824,Mwambaisyuko Pri,Kitui,Kitui South,0,22,0
4060412,38.181893,-2.0697758,Kaivisi Pri,Kitui,Kitui South,0,22,0
4060413,37.9708531,-2.1067543,Nzaini Pri,Kitui,Kitui South,1,21,0.0476190476190476
4060414,38.0787924,-2.231503,Umoja Pri,Kitui,Kitui South,0,22,0
4060421,38.1407509,-1.6628542,Ngunga Pri,Kitui,Kitui South,0,22,0
4060422,38.1402639,-1.75315,Wingoli Pri,Kitui,Kitui South,0,22,0
4060423,38.0860531,-1.712576,Semea Pri,Kitui,Kitui South,0,22,0
4060424,38.0616744,-1.6966479,Chief Makau Pri,Kitui,Kitui South,0,22,0
4060431,38.1759217,-2.0607651,Ikutha Pri,Kitui,Kitui South,0,21,0
4060432,38.1789228,-2.0613193,Matikoni Pri,Kitui,Kitui South,0,20,0
4060433,38.1326209,-1.9927258,Ngawuni Pri,Kitui,Kitui South,0,21,0
4060434,38.2094192,-2.1360065,Kasarani Pri,Kitui,Kitui South,0,21,0
4060442,38.2026587,-1.8387982,Ikilungulu Pri,Kitui,Kitui South,0,22,0
4060451,38.5030571,-1.6638606,Kalambani Pri,Kitui,Kitui South,0,22,0
4060452,38.5576979,-1.6741417,Ikandani Pri,Kitui,Kitui South,0,22,0
4060453,38.4629939,-1.7117067,Ngelani Pri,Kitui,Kitui South,0,22,0
4060454,38.4679215,-1.8174338,Ngaani Pri,Kitui,Kitui South,0,22,0
4060461,38.245669,-1.7922781,Itumba Pri,Kitui,Kitui South,0,22,0
4060462,38.2284101,-1.7331174,Menzai Pri,Kitui,Kitui South,0,22,0
4060463,38.1070432,-1.8930818,Makongoni Pri,Kitui,Kitui South,0,7,0
4060464,38.1922217,-1.7153836,Kisayani Pri,Kitui,Kitui South,0,22,0
4060511,37.886628,-1.1696374,Matinga Primary,Kitui,Kitui West,0,23,0
4060512,37.8037129,-1.1990008,Kyenge Primary,Kitui,Kitui West,0,22,0
4060513,37.8295057,-1.1835376,Katutu Primary,Kitui,Kitui West,0,22,0
4060514,37.8792882,-1.2631571,Mutini Primary,Kitui,Kitui West,0,22,0
4060521,37.9317065,-1.2840385,Kathivo,Kitui,Kitui West,0,22,0
4060522,37.9046278,-1.2780368,Kilimu,Kitui,Kitui West,0,21,0
4060524,37.9814187,-1.2803293,Kyaani,Kitui,Kitui West,0,21,0
4060531,37.9558246,-1.2929783,Kunikila,Kitui,Kitui West,0,21,0
4060532,37.9855075,-1.2984099,Mwaani (Matinyani),Kitui,Kitui West,0,22,0
4060533,37.9827211,-1.3255521,Mbavai,Kitui,Kitui West,0,22,0
4060534,38.0284843,-1.2888169,Maseki,Kitui,Kitui West,0,22,0
4060541,38.0172174,-1.1790261,Kangondi Primary,Kitui,Kitui West,0,24,0
4060542,38.0408092,-1.1736887,Yalatani,Kitui,Kitui West,0,23,0
4060543,38.0021201,-1.210455,Kaumoni,Kitui,Kitui West,0,22,0
4060544,38.0041072,-1.2074403,Nguuni,Kitui,Kitui West,0,22,0
4060611,38.0513934,-0.9357977,Kasina Primary,Kitui,Mwingi Central,0,22,0
4060612,38.0617016,-0.9985298,Mwanyani Primary,Kitui,Mwingi Central,0,23,0
4060613,38.1025904,-0.9794811,Kamunyu Primary,Kitui,Mwingi Central,0,22,0
4060614,38.0615851,-0.9268796,Mwingi Primary,Kitui,Mwingi Central,0,22,0
4060621,38.1354992,-0.9258725,Kivou Primary,Kitui,Mwingi Central,0,21,0
4060622,38.131736,-0.8764605,Kisama Primary,Kitui,Mwingi Central,0,16,0
4060623,38.2210446,-0.9498674,Karunga Primary,Kitui,Mwingi Central,0,22,0
4060631,38.2255431,-1.088308,Kateiko Primary,Kitui,Mwingi Central,0,20,0
4060632,38.173675,-1.0267817,Lundi Primary,Kitui,Mwingi Central,0,22,0
4060634,38.2587346,-0.9934674,Kalitini Primary,Kitui,Mwingi Central,0,22,0
4060641,38.5355588,-0.8142625,Ukasi Primary,Kitui,Mwingi Central,0,22,0
4060642,38.2612033,-0.8254535,Mwania Primary,Kitui,Mwingi Central,0,22,0
4060643,38.5049696,-0.7612339,Musovo Primary,Kitui,Mwingi Central,0,22,0
4060644,38.3067448,-0.8054312,Nguni Primary,Kitui,Mwingi Central,0,22,0
4060651,38.4031612,-0.9560069,Nguuni Primary,Kitui,Mwingi Central,0,19,0
4060652,38.3503581,-1.1240723,Mwambiu Primary,Kitui,Mwingi Central,0,22,0
4060653,38.3589698,-1.0607356,Nuu Primary,Kitui,Mwingi Central,3,22,0.136363636363636
4060654,38.3289568,-0.8289975,Ndia Mumo Primary,Kitui,Mwingi Central,0,19,0
4060661,38.2278882,-0.8562435,Enziu Primary,Kitui,Mwingi Central,1,21,0.0476190476190476
4060662,38.0968577,-0.7836269,Waita Primary,Kitui,Mwingi Central,0,22,0
4060663,38.1702322,-0.8535905,Kathoka Primary,Kitui,Mwingi Central,0,22,0
4060664,38.2174332,-0.7954559,Kaunguni Primary,Kitui,Mwingi Central,0,22,0
4060711,38.220421,-0.5485896,Kyuso Pry,Kitui,Mwingi Nort,0,22,0
4060712,38.1889007,-0.6068509,Gai Pry,Kitui,Mwingi Nort,0,22,0
4060713,38.2941355,-0.562151,Matooni Pry,Kitui,Mwingi Nort,0,22,0
4060714,38.120428,-0.505571,Kariani Pry,Kitui,Mwingi Nort,0,16,0
4060721,37.9436794,-0.6804211,Kambusu Pry,Kitui,Mwingi Nort,0,22,0
4060722,38.10798,-0.4727399,Mbaraani Pry,Kitui,Mwingi Nort,0,22,0
4060723,38.0656249,-0.5238015,Musosya,Kitui,Mwingi Nort,0,22,0
4060724,38.0856601,-0.5901451,Kaliwa Pry,Kitui,Mwingi Nort,0,22,0
4060731,38.4281958,-0.6132561,Muringani Pry,Kitui,Mwingi Nort,0,22,0
4060732,38.4101678,-0.6419487,Ngomeni Pry,Kitui,Mwingi Nort,0,22,0
4060733,38.4491475,-0.5894177,Mutairu Pry,Kitui,Mwingi Nort,0,22,0
4060741,37.9777754,-0.4415375,Konyu Pry,Kitui,Mwingi Nort,0,22,0
4060742,38.0133286,-0.2909905,Gakombe Pry,Kitui,Mwingi Nort,0,22,0
4060743,37.9968104,-0.316845,Kalundu Pry,Kitui,Mwingi Nort,0,22,0
4060751,38.3697848,-0.3973547,Kathuri Pry,Kitui,Mwingi Nort,0,22,0
4060752,38.2837916,-0.3313691,Kakauni Pry,Kitui,Mwingi Nort,0,22,0
4060753,38.3403283,-0.3452517,Mulangoni Pry,Kitui,Mwingi Nort,0,22,0
4060754,38.3003994,-0.3461925,Kwa Nzula Pry,Kitui,Mwingi Nort,0,22,0
4060811,37.9712963,-0.8658135,Itongolani,Kitui,Mwingi West,0,22,0
4060812,37.9865953,-0.9815306,Mbondoni,Kitui,Mwingi West,0,22,0
4060813,37.913852,-0.8245507,Kakongo,Kitui,Mwingi West,0,22,0
4060814,37.9513148,-0.7773848,Wikithuki P,Kitui,Mwingi West,0,22,0
4060821,37.8512639,-0.8222181,Thaana Nzau Primary Sch,Kitui,Mwingi West,0,22,0
4060822,37.9094974,-0.9108617,Wikivuvwa Primary Sch,Kitui,Mwingi West,0,22,0
4060823,37.9287684,-0.9404395,Itheanze Primary Sch,Kitui,Mwingi West,0,22,0
4060824,37.9673502,-1.0252331,Kavaini Primary Sch,Kitui,Mwingi West,0,22,0
4060831,38.0139154,-1.1110435,Migwani,Kitui,Mwingi West,0,22,0
4060832,38.0217196,-1.0830438,Kyambo,Kitui,Mwingi West,0,22,0
4060833,37.9992588,-1.0750439,Kithukumani,Kitui,Mwingi West,0,22,0
4060834,37.980229,-1.059348,Ithambua Ngao,Kitui,Mwingi West,1,22,0.0454545454545455
4060841,37.8745323,-1.0709238,Kakululo Primary Sch,Kitui,Mwingi West,0,22,0
4060842,37.8854289,-1.1225571,Emivia Primary Sch,Kitui,Mwingi West,0,22,0
4060843,37.8803442,-1.032833,Nguutani Primary Sch,Kitui,Mwingi West,0,24,0
4060844,37.8603706,-1.005047,Katuyu Primary Sch,Kitui,Mwingi West,0,22,0
4080111,36.9307572,-0.9051836,Gathanji,Murang A,Gatanga,0,32,0
4080112,36.9605783,-0.9574877,Gakurari,Murang A,Gatanga,0,33,0
4080121,37.3376265,-0.9972921,Ithanga,Murang A,Gatanga,0,32,0
4080122,37.3303655,-0.9780241,Kanduri,Murang A,Gatanga,0,32,0
4080123,37.3965733,-1.0360967,Ngelelya,Murang A,Gatanga,0,32,0
4080131,37.1550389,-1.0270075,Swani,Murang A,Gatanga,0,32,0
4080132,37.1207674,-1.0191099,Kihunguro,Murang A,Gatanga,0,32,0
4080141,36.8812027,-0.8285178,Kanunga,Murang A,Gatanga,0,32,0
4080142,36.9007675,-0.8449926,Kiangigi,Murang A,Gatanga,0,32,0
4080143,36.8202317,-0.8439517,Karega,Murang A,Gatanga,0,32,0
4080151,36.9874365,-0.927043,Kihumbuini,Murang A,Gatanga,0,32,0
4080152,36.9982621,-0.92605,Nyaga,Murang A,Gatanga,0,33,0
4080161,36.966881,-0.9533637,Ithang  Arari,Murang A,Gatanga,0,32,0
4080162,37.0328459,-0.9767293,Muteria,Murang A,Gatanga,0,32,0
4080163,36.9816725,-0.9733702,Kigio,Murang A,Gatanga,0,32,0
4080211,36.9739576,-0.8330357,Kariua,Murang A,Kandara,0,32,0
4080212,36.9798658,-0.8453363,Githaiti,Murang A,Kandara,0,32,0
4080221,36.9717467,-0.8900368,Karembuini,Murang A,Kandara,0,34,0
4080222,36.9721038,-0.9001297,Gathugu,Murang A,Kandara,0,34,0
4080223,36.9542985,-0.8829682,Kirigithu,Murang A,Kandara,0,33,0
4080231,37.0906815,-0.9255365,Ngaaini,Murang A,Kandara,0,34,0
4080232,37.0351651,-0.8751433,Gathige,Murang A,Kandara,0,32,0
4080241,37.0975901,-0.9659158,Makindi,Murang A,Kandara,0,32,0
4080242,37.0599165,-0.9268764,Karumu,Murang A,Kandara,0,32,0
4080243,37.0457542,-0.9455241,Mugecha,Murang A,Kandara,0,33,0
4080251,37.0209767,-0.946775,Ngararia,Murang A,Kandara,0,32,0
4080252,37.0400382,-0.9569179,Waitua,Murang A,Kandara,0,32,0
4080261,36.8993889,-0.8175905,Gichagi Ini,Murang A,Kandara,0,34,0
4080262,36.9486179,-0.8445369,Kamicege,Murang A,Kandara,0,34,0
